"","X01桐壺","X02帚木","X03空蝉","X04夕顔","X05若紫","X06末摘花","X07紅葉賀","X08花宴","X09葵","X10賢木","X11花散里","X12須磨","X13明石","X14澪標","X15蓬生","X16関屋","X17絵合","X18松風","X19薄雲","X20朝顔","X21少女","X22玉鬘","X23初音","X24胡蝶","X25蛍","X26常夏","X27篝火","X28野分","X29行幸","X30藤袴","X31真木柱","X32梅枝","X33藤裏葉","X34若菜上","X35若菜下","X36柏木","X37横笛","X38鈴虫","X39夕霧","X40御法","X41幻","X42匂宮","X43紅梅","X44竹河","X45橋姫","X46椎本","X47総角","X48早蕨","X49宿木","X50東屋","X51浮舟","X52蜻蛉","X53手習","X54夢浮橋","X01俊蔭","X02藤原の君","X03忠こそ","X04春日詣","X05嵯峨の院","X06祭の使","X07吹上上","X08吹上下","X09菊の宴","X10あて宮","X11内侍のかみ","X12沖つ白波","X13蔵開上","X14蔵開中","X15蔵開下","X16国譲上","X17国譲中","X18国譲下","X19楼の上上","X20楼の上下"
"ホイ",41.631973355537,0,45.7247370827618,0,10.6315118009781,0,0,0,0,20.6953642384106,138.121546961326,0,12.7145581691036,31.7662007623888,21.7155266015201,0,0,24.8138957816377,16.6030217499585,0,9.9601593625498,12.2159784998778,37.1885459278542,0,0,22.9832222477591,0,0,0,0,13.8236107271219,27.4876305662452,22.5733634311512,34.655180949552,24.7243237897443,25.2334090335604,0,72.7802037845706,14.2643178090008,53.7634408602151,23.3317778814746,0,39.7298371076679,12.3992560446373,13.700506918756,27.4348422496571,34.4095888054138,0,26.5406868729763,23.0786983614124,6.93721817551162,8.47601288353958,28.1274171999156,28.1214848143982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ホカ",20.8159866777685,10.6575722050517,0,20.9073803052478,0,32.5785958625183,53.9665407447383,49.7760079641613,21.8173884586015,20.6953642384106,0,59.5876534382076,25.4291163382072,0,65.1465798045603,0,27.3522975929978,49.6277915632754,16.6030217499585,75.1314800901578,39.8406374501992,12.2159784998778,74.3770918557084,74.2390497401633,26.5463233342182,0,0,56.980056980057,19.1021967526266,0,0,0,0,14.8522204069508,14.8345942738466,12.6167045167802,0,36.3901018922853,14.2643178090008,53.7634408602151,93.3271115258983,37.0919881305638,0,37.197768133912,27.401013837512,0,17.2047944027069,0,31.8488242475715,7.69289945380414,34.6860908775581,25.4280386506187,35.1592714998945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ホド",478.767693588676,426.302888202068,182.898948331047,365.879155341836,542.207101849883,521.257533800293,503.687713617557,447.984071677451,556.343405694338,465.645695364238,552.486187845304,488.618758193302,394.151303242212,397.07750952986,434.310532030402,321.199143468951,382.932166301969,521.091811414392,398.472521999004,375.657400450789,368.525896414343,329.831419496702,409.074005206396,346.448898787429,318.555880010619,459.664444955183,765.696784073507,455.840455840456,305.635148042025,393.559928443649,387.061100359414,384.826827927433,677.200902934537,420.812911530274,385.699451120012,416.351249053747,514.347590687601,363.901018922853,363.74010412952,537.634408602151,559.96266915539,408.011869436202,357.568533969011,322.38065716057,671.324839019044,562.41426611797,389.975339794689,393.590104020242,440.575402091406,392.337872144011,339.923690600069,313.612476690965,288.306026299135,421.822272215973,378.657487091222,164.548861870372,324.196875921014,187.813021702838,146.654445462878,164.365548980934,236.80649526387,282.36316246742,225.733634311512,186.254423542559,320.187843534874,385.865150284322,329.694087125716,315.74199368516,280.090251303198,256.278831368529,316.19138527622,183.16578633498,257.679528039601,264.609841234095
"ホトケ",0,10.6575722050517,0,20.9073803052478,21.2630236019562,0,35.9776938298255,0,0,51.7384105960265,0,0,0,0,21.7155266015201,0,0,24.8138957816377,33.206043499917,0,0,48.8639139995114,74.3770918557084,24.7463499133878,26.5463233342182,0,0,0,0,0,13.8236107271219,0,0,19.8029605426011,14.8345942738466,0,0,145.560407569141,7.13215890450039,134.408602150538,93.3271115258983,0,39.7298371076679,12.3992560446373,82.203041512536,68.5871056241427,57.3493146756896,0,26.5406868729763,23.0786983614124,6.93721817551162,25.4280386506187,56.2548343998312,84.3644544431946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"マツ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4744693057946,73.1328274979431,0,229.549248747913,9.16590284142988,54.7885163269779,135.31799729364,195.482189400521,128.990648178007,0,37.3552484124019,81.2347684809098,75.6674954059021,9.021199819576,31.1211390336886,22.7803405660915,29.8293759694547,17.0386777986028,0,22.5199864880081
"マヘ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.1095811818703,0,0,41.7362270450751,54.9954170485793,54.7885163269779,56.38249887235,21.7202432667246,48.3714930667527,18.6254423542559,16.0093921767437,60.9260763606824,16.2144633012647,27.063599458728,54.4619933089551,39.8655959906601,35.7952511633457,21.2983472482535,13.5620804231369,5.62999662200203
"ミ",83.2639467110741,181.178727485879,182.898948331047,94.0832113736149,85.0520944078248,16.2892979312592,89.9442345745638,49.7760079641613,130.904330751609,82.7814569536424,0,214.515552377547,279.72027972028,254.129606099111,238.870792616721,107.066381156317,27.3522975929978,223.325062034739,265.648347999336,75.1314800901578,119.521912350598,207.671634497923,0,123.731749566939,53.0926466684364,160.882555734314,0,28.4900284900285,76.4087870105062,178.890876565295,165.883328725463,54.9752611324904,112.866817155756,237.635526511213,222.518914107699,290.184203885945,54.1418516513265,145.560407569141,206.832608230511,376.344086021505,256.64955669622,296.73590504451,39.7298371076679,99.1940483570986,219.208110700096,109.739368998628,223.66232723519,112.454315434355,106.162747491905,153.857989076083,256.67707249393,194.94829632141,196.891920399409,112.485939257593,195.065978198508,127.9824481214,221.0433244916,104.340567612688,73.3272227314391,339.688801227263,56.38249887235,173.761946133797,217.671718800387,130.378096479791,58.7011046480602,162.46953696182,37.833747702951,45.10599909788,77.8028475842216,102.511532547412,53.6928767450185,68.1547111944113,61.0293619041161,135.119918928049
"ミカド",41.631973355537,0,0,10.4536901526239,0,0,71.955387659651,99.5520159283225,10.9086942293008,62.0860927152318,0,35.7525920629246,25.4291163382072,31.7662007623888,0,0,27.3522975929978,0,83.0151087497925,0,29.8804780876494,12.2159784998778,0,0,0,0,0,0,19.1021967526266,0,13.8236107271219,0,67.7200902934537,19.8029605426011,24.7243237897443,0,0,0,0,0,0,74.1839762611276,0,12.3992560446373,27.401013837512,13.7174211248285,11.4698629351379,0,42.465098996762,38.4644972690207,13.8744363510232,25.4280386506187,0,0,86.0585197934596,54.8496206234574,117.889773062187,62.6043405676127,9.16590284142988,10.9577032653956,22.55299954894,738.488271068636,40.3095775556272,37.2508847085118,64.0375687069748,162.46953696182,32.4289266025295,63.148398737032,31.1211390336886,34.1705108491372,5.96587519389094,119.27074459022,6.78104021156845,67.5599594640243
"ミギノオトド",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4744693057946,9.14160343724289,14.7362216327734,20.8681135225376,64.1613198900092,43.8308130615823,0,43.4404865334492,24.1857465333763,0,10.6729281178291,20.3086921202275,64.8578532050589,36.084799278304,23.3408542752665,51.2557662737058,53.6928767450185,25.5580166979042,0,45.0399729760162
"ミコ",291.423813488759,0,0,0,21.2630236019562,0,125.921928404389,99.5520159283225,21.8173884586015,93.1291390728477,0,35.7525920629246,0,63.5324015247776,0,0,136.761487964989,49.6277915632754,66.412086999834,25.0438266967193,9.9601593625498,0,37.1885459278542,98.9853996535511,53.0926466684364,22.9832222477591,0,0,57.3065902578797,0,13.8236107271219,27.4876305662452,22.5733634311512,74.2611020347542,69.2281066112842,12.6167045167802,27.0709258256632,72.7802037845706,14.2643178090008,26.8817204301075,23.3317778814746,222.551928783383,39.7298371076679,24.7985120892746,13.700506918756,27.4348422496571,11.4698629351379,0,26.5406868729763,15.3857989076083,0,25.4280386506187,0,0,51.6351118760757,109.699241246915,29.4724432655467,41.7362270450751,174.152153987168,197.23865877712,11.27649977447,195.482189400521,120.928732666882,93.1272117712796,58.7011046480602,121.852152721365,54.0482110042158,63.148398737032,38.9014237921108,28.4754257076143,41.7611263572366,119.27074459022,33.9052010578423,61.9299628420223
"ミス",41.631973355537,0,0,10.4536901526239,10.6315118009781,0,17.9888469149128,49.7760079641613,0,51.7384105960265,0,23.835061375283,12.7145581691036,15.8831003811944,0,0,0,0,16.6030217499585,75.1314800901578,29.8804780876494,0,74.3770918557084,49.4926998267755,53.0926466684364,0,153.139356814701,170.940170940171,0,107.334525939177,0,27.4876305662452,0,39.6059210852022,39.558918063591,12.6167045167802,108.283703302653,72.7802037845706,28.5286356180016,0,69.9953336444237,0,39.7298371076679,24.7985120892746,54.802027675024,0,11.4698629351379,28.1135788585887,37.1569616221668,7.69289945380414,6.93721817551162,16.9520257670792,0,0,0,0,0,41.7362270450751,36.6636113657195,65.7462195923734,11.27649977447,0,32.2476620445018,0,32.0187843534874,0,59.4530321046373,27.063599458728,38.9014237921108,62.6459365567515,53.6928767450185,25.5580166979042,6.78104021156845,16.8899898660061
"ミチ",62.4479600333056,21.3151444101034,45.7247370827618,94.0832113736149,21.2630236019562,0,17.9888469149128,0,0,31.0430463576159,0,59.5876534382076,38.1436745073109,31.7662007623888,86.8621064060803,214.132762312634,27.3522975929978,49.6277915632754,66.412086999834,25.0438266967193,49.800796812749,36.6479354996335,0,0,0,22.9832222477591,0,0,0,71.5563506261181,0,0,22.5733634311512,24.7537006782514,44.5037828215398,63.0835225839011,81.2127774769897,36.3901018922853,35.660794522502,80.6451612903226,0,37.0919881305638,0,0,13.700506918756,0,40.1445202729827,0,15.9244121237858,46.1573967228248,110.995490808186,42.3800644176979,63.2866886998101,56.2429696287964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ミヅ",0,42.6302888202068,0,10.4536901526239,21.2630236019562,0,0,49.7760079641613,10.9086942293008,10.3476821192053,0,11.9175306876415,12.7145581691036,0,21.7155266015201,0,0,74.4416873449131,0,50.0876533934385,39.8406374501992,12.2159784998778,0,74.2390497401633,0,68.9496667432774,0,0,19.1021967526266,0,27.6472214542438,27.4876305662452,67.7200902934537,0,4.94486475794887,0,0,36.3901018922853,14.2643178090008,0,23.3317778814746,0,0,12.3992560446373,68.50253459378,54.8696844993141,17.2047944027069,0,15.9244121237858,0,48.5605272285813,67.8081030683167,28.1274171999156,0,34.4234079173838,54.8496206234574,44.2086648983201,62.6043405676127,0,98.6193293885602,90.21199819576,0,40.3095775556272,55.8763270627677,37.3552484124019,0,16.2144633012647,9.021199819576,15.5605695168443,5.69508514152287,41.7611263572366,12.7790083489521,47.4672814809792,45.0399729760162
"ミヤ",124.895920066611,0,0,0,244.524771422496,32.5785958625183,215.866162978953,49.7760079641613,141.81302498091,300.082781456954,138.121546961326,59.5876534382076,25.4291163382072,158.831003811944,152.008686210641,0,136.761487964989,0,66.412086999834,325.56974705735,239.043824701195,0,0,123.731749566939,238.916910007964,22.9832222477591,0,199.430199430199,114.613180515759,143.112701252236,248.824993088195,522.264980758659,90.293453724605,163.374424476459,197.794590317955,239.717385818824,270.709258256632,400.291120815138,242.493402753013,215.05376344086,139.990667288847,445.103857566766,357.568533969011,24.7985120892746,287.710645293876,370.37037037037,263.806847508172,309.249367444476,403.418440469239,276.944380336949,298.300381547,322.088489574504,77.3503972997679,0,28.6861732644865,219.398482493829,0,83.4724540901503,485.792850595784,65.7462195923734,101.48849797023,0,233.795549822638,651.890482398957,90.7198890015476,588.952071486596,502.648362339207,514.208389715832,490.157939780596,427.131385614215,411.645388378475,438.745953314023,440.76761375195,287.129827722103
"ミンブキヤウ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.4248103117287,0,0,82.4931255728689,0,0,0,32.2476620445018,0,10.6729281178291,20.3086921202275,10.8096422008432,9.021199819576,0,68.3410216982744,196.873881398401,55.3757028454592,0,5.62999662200203
"ムカシ",41.631973355537,10.6575722050517,0,41.8147606104955,0,0,53.9665407447383,0,43.634776917203,124.172185430464,276.243093922652,131.092837564057,63.5727908455181,158.831003811944,173.724212812161,642.398286937902,164.113785557987,99.2555831265509,66.412086999834,275.482093663912,79.6812749003984,73.295870999267,74.3770918557084,74.2390497401633,132.731616671091,45.9664444955183,0,28.4900284900285,152.817574021012,0,55.2944429084877,164.925783397471,135.440180586907,153.472944205159,93.9524304010285,63.0835225839011,135.354629128316,109.170305676856,85.5859068540047,134.408602150538,93.3271115258983,111.275964391691,79.4596742153357,161.190328580285,68.50253459378,96.0219478737997,40.1445202729827,168.681473151532,106.162747491905,46.1573967228248,104.058272632674,50.8560773012375,175.796357499473,140.607424071991,86.0585197934596,18.2832068744858,103.153551429413,187.813021702838,18.3318056828598,10.9577032653956,33.82949932341,130.321459600348,64.4953240890035,18.6254423542559,165.430385826351,81.2347684809098,135.120527510539,135.31799729364,132.264840893177,153.767298821117,143.181004653383,97.9723973419663,149.182884654506,146.379912172053
"ムスメ",20.8159866777685,31.9727166151551,0,41.8147606104955,53.1575590048905,65.1571917250367,17.9888469149128,0,21.8173884586015,0,0,47.6701227505661,89.0019071837254,47.6493011435832,86.8621064060803,0,27.3522975929978,0,0,0,29.8804780876494,73.295870999267,0,0,79.6389700026546,114.916111238796,0,56.980056980057,57.3065902578797,0,27.6472214542438,27.4876305662452,0,9.90148027130056,9.88972951589774,0,0,0,0,0,0,111.275964391691,39.7298371076679,37.197768133912,13.700506918756,13.7174211248285,11.4698629351379,0,10.6162747491905,100.007692899454,34.6860908775581,50.8560773012375,84.3822515997469,0,109.007458405049,146.265654995886,44.2086648983201,0,109.990834097159,10.9577032653956,124.04149751917,43.4404865334492,32.2476620445018,93.1272117712796,32.0187843534874,101.543460601137,54.0482110042158,45.10599909788,54.4619933089551,17.0852554245686,11.9317503877819,72.414380644062,0,39.4099763540142
"ムマ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.372346528973,0,0,20.8681135225376,18.3318056828598,164.365548980934,270.63599458728,43.4404865334492,24.1857465333763,18.6254423542559,80.0469608837185,20.3086921202275,16.2144633012647,0,31.1211390336886,17.0852554245686,17.8976255816728,51.1160333958085,20.3431206347054,16.8899898660061
"メ",41.631973355537,106.575722050517,91.4494741655236,20.9073803052478,63.7890708058686,0,35.9776938298255,0,43.634776917203,20.6953642384106,0,11.9175306876415,63.5727908455181,31.7662007623888,43.4310532030402,0,82.0568927789934,0,33.206043499917,0,29.8804780876494,73.295870999267,0,0,79.6389700026546,45.9664444955183,153.139356814701,56.980056980057,57.3065902578797,0,41.4708321813658,54.9752611324904,45.1467268623025,54.4581414921531,69.2281066112842,50.4668180671209,27.0709258256632,36.3901018922853,42.7929534270024,80.6451612903226,46.6635557629491,0,0,12.3992560446373,13.700506918756,0,28.6746573378448,84.3407365757661,15.9244121237858,7.69289945380414,13.8744363510232,8.47601288353958,28.1274171999156,0,28.6861732644865,36.5664137489716,44.2086648983201,20.8681135225376,18.3318056828598,10.9577032653956,0,0,16.1238310222509,18.6254423542559,42.6917124713165,0,32.4289266025295,18.042399639152,23.3408542752665,39.8655959906601,17.8976255816728,25.5580166979042,33.9052010578423,45.0399729760162
"メノト",20.8159866777685,0,0,73.1758310683671,95.6836062088029,0,0,0,10.9086942293008,0,0,47.6701227505661,12.7145581691036,95.2986022871665,0,0,0,49.6277915632754,132.824173999668,0,49.800796812749,12.2159784998778,0,0,0,22.9832222477591,0,28.4900284900285,0,0,13.8236107271219,27.4876305662452,22.5733634311512,34.655180949552,19.7794590317955,37.8501135503407,54.1418516513265,36.3901018922853,7.13215890450039,0,0,0,0,0,27.401013837512,0,5.73493146756896,0,10.6162747491905,146.165089622279,62.4349635796046,59.3320901847771,14.0637085999578,0,11.4744693057946,45.7080171862145,0,0,9.16590284142988,0,0,0,32.2476620445018,37.2508847085118,0,40.6173842404549,59.4530321046373,18.042399639152,46.681708550533,28.4754257076143,77.5563775205823,93.7127278923156,74.591442327253,28.1499831100101
"モテナシ",41.631973355537,21.3151444101034,45.7247370827618,31.3610704578716,31.8945354029343,32.5785958625183,35.9776938298255,0,32.7260826879023,10.3476821192053,0,11.9175306876415,0,0,0,0,27.3522975929978,24.8138957816377,33.206043499917,50.0876533934385,49.800796812749,12.2159784998778,37.1885459278542,24.7463499133878,79.6389700026546,45.9664444955183,0,28.4900284900285,57.3065902578797,71.5563506261181,41.4708321813658,0,22.5733634311512,29.7044408139017,29.6691885476932,12.6167045167802,0,0,21.3964767135012,26.8817204301075,23.3317778814746,148.367952522255,0,12.3992560446373,13.700506918756,27.4348422496571,17.2047944027069,0,15.9244121237858,15.3857989076083,0,25.4280386506187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"モト",41.631973355537,31.9727166151551,0,0,53.1575590048905,48.8678937937775,35.9776938298255,0,32.7260826879023,51.7384105960265,0,35.7525920629246,12.7145581691036,15.8831003811944,21.7155266015201,0,0,24.8138957816377,16.6030217499585,25.0438266967193,29.8804780876494,24.4319569997557,0,98.9853996535511,26.5463233342182,0,0,28.4900284900285,38.2043935052531,35.778175313059,27.6472214542438,0,0,9.90148027130056,4.94486475794887,12.6167045167802,54.1418516513265,0,28.5286356180016,26.8817204301075,0,0,0,49.5970241785493,0,13.7174211248285,11.4698629351379,84.3407365757661,37.1569616221668,38.4644972690207,34.6860908775581,25.4280386506187,42.1911257998734,84.3644544431946,57.372346528973,100.557637809672,73.6811081638668,41.7362270450751,27.4977085242896,98.6193293885602,90.21199819576,130.321459600348,8.06191551112544,111.752654125535,74.7104968248039,101.543460601137,113.501243108853,99.233198015336,147.825410410021,130.986958255026,137.215129459492,102.232066791617,74.591442327253,78.8199527080284
"モトヨリ",41.631973355537,31.9727166151551,0,0,10.6315118009781,16.2892979312592,0,0,0,10.3476821192053,0,11.9175306876415,0,0,43.4310532030402,0,54.7045951859956,0,16.6030217499585,0,19.9203187250996,12.2159784998778,37.1885459278542,49.4926998267755,0,22.9832222477591,0,28.4900284900285,0,0,13.8236107271219,0,22.5733634311512,44.5566612208525,19.7794590317955,25.2334090335604,0,0,21.3964767135012,0,23.3317778814746,37.0919881305638,39.7298371076679,37.197768133912,13.700506918756,13.7174211248285,11.4698629351379,0,15.9244121237858,0,20.8116545265349,59.3320901847771,14.0637085999578,28.1214848143982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"モノ",249.791840133222,266.439305126292,182.898948331047,313.610704578716,180.735700616628,439.811044143997,251.843856808779,99.5520159283225,349.078215337624,237.996688741722,276.243093922652,357.525920629246,330.578512396694,349.428208386277,325.732899022801,321.199143468951,382.932166301969,297.766749379653,215.83928274946,175.306786877035,229.083665338645,207.671634497923,185.942729639271,98.9853996535511,238.916910007964,229.832222477591,459.418070444104,398.860398860399,171.919770773639,143.112701252236,235.001382361073,274.876305662452,135.440180586907,188.128125154711,301.636750234881,164.017158718143,378.992961559285,181.950509461426,363.74010412952,241.935483870968,163.322445170322,222.551928783383,158.919348430671,198.388096714197,123.304562268804,205.761316872428,361.300682456845,224.90863086871,254.790593980572,392.337872144011,326.049254249046,457.704695711138,562.548343998312,365.579302587177,298.33620195066,621.629033732517,648.393751842028,292.153589315526,540.788267644363,460.223537146614,529.99548940009,456.125108601216,403.095775556272,689.141367107469,416.244196595336,406.173842404549,529.672467841314,324.763193504736,412.355092196374,563.813429010764,632.38277055244,421.70727551542,244.117447616464,275.869834478099
"モノ.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6351118760757,155.407258433129,88.4173297966401,0,9.16590284142988,0,0,21.7202432667246,16.1238310222509,18.6254423542559,26.6823202945728,40.6173842404549,16.2144633012647,45.10599909788,54.4619933089551,0,23.8635007755638,0,0,5.62999662200203
"モノ.2",41.631973355537,42.6302888202068,0,135.89797198411,42.5260472039124,48.8678937937775,0,0,54.5434711465038,10.3476821192053,0,23.835061375283,12.7145581691036,15.8831003811944,43.4310532030402,107.066381156317,0,24.8138957816377,16.6030217499585,50.0876533934385,89.6414342629482,158.807720498412,0,0,106.185293336873,22.9832222477591,0,0,19.1021967526266,0,27.6472214542438,0,0,0,24.7243237897443,12.6167045167802,0,0,28.5286356180016,0,23.3317778814746,0,0,12.3992560446373,0,41.1522633744856,5.73493146756896,0,10.6162747491905,107.700592353258,97.1210544571627,67.8081030683167,14.0637085999578,28.1214848143982,57.372346528973,63.9912240607002,58.9448865310934,20.8681135225376,119.156736938588,120.534735919351,45.10599909788,108.601216333623,64.4953240890035,74.5017694170237,58.7011046480602,60.9260763606824,86.4771376067452,90.21199819576,70.0225628257994,68.3410216982744,23.8635007755638,76.6740500937127,54.2483216925476,101.339939196036
"モノガタリ",0,31.9727166151551,0,31.3610704578716,42.5260472039124,0,35.9776938298255,49.7760079641613,32.7260826879023,41.3907284768212,138.121546961326,131.092837564057,38.1436745073109,31.7662007623888,65.1465798045603,0,109.409190371991,74.4416873449131,49.8090652498755,100.175306786877,19.9203187250996,61.0798924993892,74.3770918557084,24.7463499133878,159.277940005309,22.9832222477591,0,28.4900284900285,57.3065902578797,0,13.8236107271219,0,67.7200902934537,49.5074013565028,29.6691885476932,12.6167045167802,54.1418516513265,72.7802037845706,28.5286356180016,53.7634408602151,69.9953336444237,0,0,37.197768133912,54.802027675024,54.8696844993141,45.8794517405517,140.567894292943,37.1569616221668,38.4644972690207,6.93721817551162,50.8560773012375,70.318542999789,56.2429696287964,0,18.2832068744858,14.7362216327734,20.8681135225376,119.156736938588,10.9577032653956,0,21.7202432667246,32.2476620445018,18.6254423542559,26.6823202945728,40.6173842404549,16.2144633012647,18.042399639152,38.9014237921108,39.8655959906601,29.8293759694547,25.5580166979042,13.5620804231369,16.8899898660061
"モノノネ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.8468158347676,9.14160343724289,0,83.4724540901503,18.3318056828598,32.8731097961867,78.93549842129,65.1607298001738,40.3095775556272,0,10.6729281178291,0,32.4289266025295,0,15.5605695168443,5.69508514152287,5.96587519389094,12.7790083489521,0,50.6699695980182
"ヤウ",0,117.233294255569,0,20.9073803052478,31.8945354029343,65.1571917250367,17.9888469149128,0,0,51.7384105960265,0,35.7525920629246,0,47.6493011435832,43.4310532030402,0,109.409190371991,49.6277915632754,16.6030217499585,0,49.800796812749,48.8639139995114,0,24.7463499133878,0,45.9664444955183,0,142.450142450142,114.613180515759,143.112701252236,13.8236107271219,27.4876305662452,22.5733634311512,69.3103618991039,44.5037828215398,88.3169316174615,0,0,99.8502246630055,0,0,0,0,24.7985120892746,54.802027675024,41.1522633744856,68.8191776108276,28.1135788585887,47.7732363713573,30.7715978152166,55.497745404093,25.4280386506187,14.0637085999578,168.728908886389,86.0585197934596,73.1328274979431,73.6811081638668,20.8681135225376,36.6636113657195,10.9577032653956,0,0,8.06191551112544,18.6254423542559,16.0093921767437,0,75.6674954059021,117.275597654488,155.605695168443,102.511532547412,41.7611263572366,106.491736241268,61.0293619041161,39.4099763540142
"ヤマ",20.8159866777685,21.3151444101034,0,0,42.5260472039124,0,17.9888469149128,0,0,0,0,35.7525920629246,25.4291163382072,15.8831003811944,0,0,0,24.8138957816377,0,0,29.8804780876494,0,37.1885459278542,74.2390497401633,0,0,0,28.4900284900285,0,0,0,0,22.5733634311512,39.6059210852022,4.94486475794887,12.6167045167802,27.0709258256632,0,21.3964767135012,26.8817204301075,0,0,0,0,95.903548431292,27.4348422496571,22.9397258702759,56.2271577171774,10.6162747491905,38.4644972690207,34.6860908775581,16.9520257670792,35.1592714998945,56.2429696287964,407.343660355709,54.8496206234574,103.153551429413,166.944908180301,36.6636113657195,32.8731097961867,112.7649977447,238.92267593397,153.176394711383,130.378096479791,42.6917124713165,40.6173842404549,5.40482110042158,18.042399639152,46.681708550533,22.7803405660915,47.7270015511276,63.8950417447606,13.5620804231369,112.599932440041
"ヤマザト",0,10.6575722050517,0,10.4536901526239,0,16.2892979312592,0,0,0,0,0,11.9175306876415,0,0,0,0,27.3522975929978,99.2555831265509,49.8090652498755,25.0438266967193,9.9601593625498,24.4319569997557,0,0,0,0,0,0,0,35.778175313059,0,0,0,0,0,12.6167045167802,27.0709258256632,0,28.5286356180016,0,0,0,0,0,27.401013837512,41.1522633744856,51.6143832081207,84.3407365757661,53.0813737459525,0,20.8116545265349,8.47601288353958,77.3503972997679,28.1214848143982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ユキ",0,10.6575722050517,0,0,0,114.025085518814,0,0,0,51.7384105960265,0,11.9175306876415,0,15.8831003811944,21.7155266015201,0,0,0,33.206043499917,150.262960180316,19.9203187250996,0,74.3770918557084,0,0,0,0,0,38.2043935052531,0,55.2944429084877,0,0,34.655180949552,19.7794590317955,0,0,0,0,0,163.322445170322,37.0919881305638,0,0,0,123.456790123457,34.4095888054138,0,0,0,62.4349635796046,0,21.0955628999367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ユメ",20.8159866777685,31.9727166151551,45.7247370827618,31.3610704578716,85.0520944078248,16.2892979312592,17.9888469149128,49.7760079641613,32.7260826879023,20.6953642384106,0,23.835061375283,203.432930705658,31.7662007623888,43.4310532030402,107.066381156317,27.3522975929978,0,33.206043499917,75.1314800901578,0,61.0798924993892,0,24.7463499133878,26.5463233342182,0,0,0,38.2043935052531,0,0,0,45.1467268623025,44.5566612208525,24.7243237897443,37.8501135503407,162.425554953979,0,14.2643178090008,107.52688172043,46.6635557629491,0,0,24.7985120892746,41.101520756268,13.7174211248285,57.3493146756896,28.1135788585887,10.6162747491905,7.69289945380414,76.3093999306278,42.3800644176979,21.0955628999367,112.485939257593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ヨ",249.791840133222,223.809016306085,91.4494741655236,104.536901526239,138.209653412715,130.314383450073,161.899622234215,199.104031856645,207.265190356714,465.645695364238,552.486187845304,572.041473006793,267.005721551176,397.07750952986,412.595005428882,535.331905781585,355.579868708972,223.325062034739,332.06043499917,701.227147508139,288.844621513944,134.375763498656,111.565637783563,197.970799307102,238.916910007964,183.865777982073,0,56.980056980057,152.817574021012,143.112701252236,138.236107271219,219.901044529962,270.880361173815,316.847368681618,232.408643623597,315.417612919505,243.638332430969,327.510917030568,213.964767135012,349.462365591398,373.308446103593,408.011869436202,278.108859753675,309.981401115933,383.614193725168,384.087791495199,281.011641910879,449.817261737419,244.174319231382,138.472190168474,62.4349635796046,152.568231903713,295.337880599114,224.971878515186,154.905335628227,73.1328274979431,176.83465959328,125.208681135225,64.1613198900092,109.577032653956,33.82949932341,325.803649000869,145.114479200258,130.378096479791,69.3740327658893,142.160844841592,64.8578532050589,162.381596752368,77.8028475842216,153.767298821117,119.317503877819,174.646447435679,142.401844442938,174.529895282063
